optionid;date;cp_flag;style;exdate;last_date;open_interest;best_bid;best_offer;volume;strike_price;Mid;Strike
130670937;13.11.2019;P;E;17.01.2020;13.11.2019;229;40,5;41,1;30;3020000;40,8;3020
124227898;13.11.2019;P;E;17.01.2020;13.11.2019;8121;41,6;42,2;23;3025000;41,9;3025
130670938;13.11.2019;P;E;17.01.2020;12.11.2019;473;42,8;43,4;0;3030000;43,1;3030
130670939;13.11.2019;P;E;17.01.2020;12.11.2019;916;44;44,6;0;3035000;44,3;3035
130670940;13.11.2019;P;E;17.01.2020;13.11.2019;2219;45,2;45,8;53;3040000;45,5;3040
130670941;13.11.2019;P;E;17.01.2020;11.11.2019;447;46,5;47,1;0;3045000;46,8;3045
124227899;13.11.2019;P;E;17.01.2020;13.11.2019;14302;47,8;48,4;520;3050000;48,1;3050
130670942;13.11.2019;P;E;17.01.2020;13.11.2019;49;49,2;49,8;1;3055000;49,5;3055
130670943;13.11.2019;P;E;17.01.2020;13.11.2019;484;50,6;51,2;34;3060000;50,9;3060
130670944;13.11.2019;P;E;17.01.2020;12.11.2019;755;52;52,7;0;3065000;52,35;3065
130670945;13.11.2019;P;E;17.01.2020;13.11.2019;1177;53,5;54,2;39;3070000;53,85;3070
124227900;13.11.2019;P;E;17.01.2020;13.11.2019;12484;55,1;55,8;9;3075000;55,45;3075
130670946;13.11.2019;P;E;17.01.2020;13.11.2019;3346;56,7;57,4;21;3080000;57,05;3080
130670947;13.11.2019;P;E;17.01.2020;13.11.2019;1803;58,4;59,1;2;3085000;58,75;3085
130670948;13.11.2019;P;E;17.01.2020;13.11.2019;1528;60,1;60,8;21;3090000;60,45;3090
130670949;13.11.2019;P;E;17.01.2020;13.11.2019;1108;62;62,6;60;3095000;62,3;3095
124227901;13.11.2019;P;E;17.01.2020;13.11.2019;5130;63,8;64,5;2741;3100000;64,15;3100
130670950;13.11.2019;P;E;17.01.2020;13.11.2019;60;65,8;66,5;58;3105000;66,15;3105
130670951;13.11.2019;P;E;17.01.2020;11.11.2019;30;67,8;68,5;0;3110000;68,15;3110
130670952;13.11.2019;P;E;17.01.2020;12.11.2019;16;69,9;70,6;0;3115000;70,25;3115
130670953;13.11.2019;P;E;17.01.2020;13.11.2019;170;72,1;72,8;10;3120000;72,45;3120
124227902;13.11.2019;P;E;17.01.2020;13.11.2019;531;74,3;75;23;3125000;74,65;3125
130670954;13.11.2019;P;E;17.01.2020;13.11.2019;40;76,7;77,4;1;3130000;77,05;3130
130670955;13.11.2019;P;E;17.01.2020;.;0;79,1;79,9;0;3135000;79,5;3135
130670956;13.11.2019;P;E;17.01.2020;13.11.2019;101;81,7;82,4;20;3140000;82,05;3140
130670957;13.11.2019;P;E;17.01.2020;12.11.2019;1;84,3;85;0;3145000;84,65;3145
124227903;13.11.2019;P;E;17.01.2020;13.11.2019;31;87;87,8;1;3150000;87,4;3150
130670958;13.11.2019;P;E;17.01.2020;.;0;89,8;90,6;0;3155000;90,2;3155
130670959;13.11.2019;P;E;17.01.2020;11.11.2019;2;92,7;93,5;0;3160000;93,1;3160
130670960;13.11.2019;P;E;17.01.2020;13.11.2019;15;95,7;96,5;6;3165000;96,1;3165
130670961;13.11.2019;P;E;17.01.2020;13.11.2019;10;98,9;99,7;12;3170000;99,3;3170
124227904;13.11.2019;P;E;17.01.2020;06.11.2019;263;102,1;102,9;0;3175000;102,5;3175
130670962;13.11.2019;P;E;17.01.2020;13.11.2019;20;105,4;106,2;10;3180000;105,8;3180
130670963;13.11.2019;P;E;17.01.2020;13.11.2019;0;108,8;109,6;2;3185000;109,2;3185
130670964;13.11.2019;P;E;17.01.2020;.;0;112,2;113;0;3190000;112,6;3190
130670965;13.11.2019;P;E;17.01.2020;.;0;114,4;118,2;0;3195000;116,3;3195
124227905;13.11.2019;P;E;17.01.2020;12.11.2019;654;117,9;122;0;3200000;119,95;3200
130670966;13.11.2019;P;E;17.01.2020;.;0;121,6;125,9;0;3205000;123,75;3205
130670967;13.11.2019;P;E;17.01.2020;.;0;125,2;129,8;0;3210000;127,5;3210
130670968;13.11.2019;P;E;17.01.2020;.;0;129;133,8;0;3215000;131,4;3215
130670969;13.11.2019;P;E;17.01.2020;.;0;133;137,9;0;3220000;135,45;3220
124236811;13.11.2019;P;E;17.01.2020;06.11.2019;11;136,9;142;0;3225000;139,45;3225
130670970;13.11.2019;P;E;17.01.2020;25.10.2019;1;140,9;146,2;0;3230000;143,55;3230
131101809;13.11.2019;P;E;17.01.2020;.;0;145;150,4;0;3235000;147,7;3235
130670971;13.11.2019;P;E;17.01.2020;12.11.2019;489;149,2;154,7;0;3240000;151,95;3240
131109670;13.11.2019;P;E;17.01.2020;06.11.2019;1;153,5;159,1;0;3245000;156,3;3245
124227906;13.11.2019;P;E;17.01.2020;07.11.2019;496;157,8;163,5;0;3250000;160,65;3250
131115857;13.11.2019;P;E;17.01.2020;06.11.2019;1;162,2;167,9;0;3255000;165,05;3255
130670972;13.11.2019;P;E;17.01.2020;06.11.2019;11;166,7;172,4;0;3260000;169,55;3260
131115858;13.11.2019;P;E;17.01.2020;06.11.2019;2;171,2;176,9;0;3265000;174,05;3265
130670973;13.11.2019;P;E;17.01.2020;.;0;175,6;181,5;0;3270000;178,55;3270
128827411;13.11.2019;P;E;17.01.2020;07.11.2019;462;180,2;186,1;0;3275000;183,15;3275
130670974;13.11.2019;P;E;17.01.2020;07.11.2019;19;184,8;190,7;0;3280000;187,75;3280
131191298;13.11.2019;P;E;17.01.2020;.;0;189,5;195,4;0;3285000;192,45;3285
130670975;13.11.2019;P;E;17.01.2020;13.11.2019;57;194;200,1;35;3290000;197,05;3290
131199676;13.11.2019;P;E;17.01.2020;.;0;198,7;204,8;0;3295000;201,75;3295
124227907;13.11.2019;P;E;17.01.2020;13.11.2019;328;203,5;209,3;35;3300000;206,4;3300
131199677;13.11.2019;P;E;17.01.2020;.;0;208,3;214,3;0;3305000;211,3;3305
131101810;13.11.2019;P;E;17.01.2020;04.11.2019;10;212,9;219,1;0;3310000;216;3310
131109671;13.11.2019;P;E;17.01.2020;.;0;222,1;228,7;0;3320000;225,4;3320
129634544;13.11.2019;P;E;17.01.2020;.;0;226,8;233,5;0;3325000;230,15;3325
131115859;13.11.2019;P;E;17.01.2020;04.11.2019;10;231,6;238,3;0;3330000;234,95;3330
131115860;13.11.2019;P;E;17.01.2020;.;0;241,4;248,1;0;3340000;244,75;3340
128827412;13.11.2019;P;E;17.01.2020;01.08.2019;20;251;257,8;0;3350000;254,4;3350
131191299;13.11.2019;P;E;17.01.2020;.;0;260,8;267,6;0;3360000;264,2;3360
131199678;13.11.2019;P;E;17.01.2020;.;0;270,6;277,4;0;3370000;274;3370
129705252;13.11.2019;P;E;17.01.2020;14.08.2019;1;275,5;282,3;0;3375000;278,9;3375
131199679;13.11.2019;P;E;17.01.2020;.;0;280,4;287,2;0;3380000;283,8;3380
131270582;13.11.2019;P;E;17.01.2020;.;0;290,3;297;0;3390000;293,65;3390
124227908;13.11.2019;P;E;17.01.2020;20.06.2019;5;300,1;306,9;0;3400000;303,5;3400
131191300;13.11.2019;P;E;17.01.2020;.;0;324,8;331,6;0;3425000;328,2;3425
129705253;13.11.2019;P;E;17.01.2020;.;0;349,6;356,3;0;3450000;352,95;3450
124227909;13.11.2019;P;E;17.01.2020;02.08.2019;8;399,3;406;0;3500000;402,65;3500
124227910;13.11.2019;P;E;17.01.2020;23.04.2019;0;498,7;505,4;0;3600000;502,05;3600
124227911;13.11.2019;P;E;17.01.2020;.;0;598,3;604,9;0;3700000;601,6;3700
124227912;13.11.2019;P;E;17.01.2020;30.01.2019;1;697,9;704,5;0;3800000;701,2;3800
124227913;13.11.2019;P;E;17.01.2020;19.09.2019;0;797,6;804,2;0;3900000;800,9;3900
124227914;13.11.2019;P;E;17.01.2020;31.05.2019;85;897,2;903,8;0;4000000;900,5;4000
124227915;13.11.2019;P;E;17.01.2020;08.11.2019;37;996,8;1003,4;0;4100000;1000,1;4100
128600813;13.11.2019;P;E;17.01.2020;08.11.2019;8;1096,5;1103,1;0;4200000;1099,8;4200
130212712;13.11.2019;C;E;21.02.2020;18.10.2019;951;1881,9;1888,5;0;1200000;1885,2;1200
130212713;13.11.2019;C;E;21.02.2020;.;0;1782,5;1789,1;0;1300000;1785,8;1300
130212714;13.11.2019;C;E;21.02.2020;.;0;1683,1;1689,7;0;1400000;1686,4;1400
130212715;13.11.2019;C;E;21.02.2020;.;0;1658,3;1664,9;0;1425000;1661,6;1425
130212716;13.11.2019;C;E;21.02.2020;.;0;1633,4;1640;0;1450000;1636,7;1450
130212717;13.11.2019;C;E;21.02.2020;.;0;1608,5;1615,1;0;1475000;1611,8;1475
130212718;13.11.2019;C;E;21.02.2020;.;0;1583,7;1590,3;0;1500000;1587;1500
130212719;13.11.2019;C;E;21.02.2020;.;0;1558,8;1565,4;0;1525000;1562,1;1525
130212720;13.11.2019;C;E;21.02.2020;.;0;1534;1540,6;0;1550000;1537,3;1550
130212721;13.11.2019;C;E;21.02.2020;.;0;1509,2;1515,8;0;1575000;1512,5;1575
130212722;13.11.2019;C;E;21.02.2020;.;0;1484,4;1491;0;1600000;1487,7;1600
130212723;13.11.2019;C;E;21.02.2020;.;0;1459,5;1466,1;0;1625000;1462,8;1625
130212724;13.11.2019;C;E;21.02.2020;.;0;1434,7;1441,3;0;1650000;1438;1650
130212725;13.11.2019;C;E;21.02.2020;.;0;1409,9;1416,5;0;1675000;1413,2;1675
130212726;13.11.2019;C;E;21.02.2020;.;0;1385;1391,6;0;1700000;1388,3;1700
130212727;13.11.2019;C;E;21.02.2020;.;0;1360,2;1366,8;0;1725000;1363,5;1725
130212728;13.11.2019;C;E;21.02.2020;.;0;1335,4;1342;0;1750000;1338,7;1750
130212729;13.11.2019;C;E;21.02.2020;.;0;1310,6;1317,2;0;1775000;1313,9;1775
130212730;13.11.2019;C;E;21.02.2020;.;0;1285,7;1292,4;0;1800000;1289,05;1800
130212731;13.11.2019;C;E;21.02.2020;.;0;1260,9;1267,6;0;1825000;1264,25;1825
130212732;13.11.2019;C;E;21.02.2020;.;0;1236,1;1242,8;0;1850000;1239,45;1850
130212733;13.11.2019;C;E;21.02.2020;.;0;1211,3;1217,9;0;1875000;1214,6;1875
130212734;13.11.2019;C;E;21.02.2020;.;0;1186,5;1193,1;0;1900000;1189,8;1900
130212735;13.11.2019;C;E;21.02.2020;.;0;1161,7;1168,4;0;1925000;1165,05;1925
130212736;13.11.2019;C;E;21.02.2020;.;0;1136,9;1143,6;0;1950000;1140,25;1950
130212737;13.11.2019;C;E;21.02.2020;.;0;1112,1;1118,8;0;1975000;1115,45;1975
130212738;13.11.2019;C;E;21.02.2020;12.11.2019;250;1087,3;1094,1;0;2000000;1090,7;2000
130212739;13.11.2019;C;E;21.02.2020;.;0;1062,6;1069,3;0;2025000;1065,95;2025
130212740;13.11.2019;C;E;21.02.2020;.;0;1037,8;1044,5;0;2050000;1041,15;2050
130212741;13.11.2019;C;E;21.02.2020;.;0;1013,1;1019,9;0;2075000;1016,5;2075
130212742;13.11.2019;C;E;21.02.2020;.;0;988,4;995,2;0;2100000;991,8;2100
131045929;13.11.2019;C;E;21.02.2020;.;0;978,5;985,3;0;2110000;981,9;2110
131045930;13.11.2019;C;E;21.02.2020;.;0;968,6;975,4;0;2120000;972;2120
130212743;13.11.2019;C;E;21.02.2020;.;0;963,6;970,4;0;2125000;967;2125
131045931;13.11.2019;C;E;21.02.2020;.;0;958,7;965,5;0;2130000;962,1;2130
131045932;13.11.2019;C;E;21.02.2020;.;0;948,8;955,6;0;2140000;952,2;2140
130212744;13.11.2019;C;E;21.02.2020;.;0;938,9;945,7;0;2150000;942,3;2150
131045933;13.11.2019;C;E;21.02.2020;.;0;929;935,8;0;2160000;932,4;2160
131045934;13.11.2019;C;E;21.02.2020;.;0;919,2;926;0;2170000;922,6;2170
130212745;13.11.2019;C;E;21.02.2020;.;0;914,2;921;0;2175000;917,6;2175
131045935;13.11.2019;C;E;21.02.2020;.;0;909,3;916,1;0;2180000;912,7;2180
131045936;13.11.2019;C;E;21.02.2020;.;0;899,4;906,2;0;2190000;902,8;2190
130212746;13.11.2019;C;E;21.02.2020;.;0;889,6;896,3;0;2200000;892,95;2200
131045937;13.11.2019;C;E;21.02.2020;.;0;879,7;886,5;0;2210000;883,1;2210
131045938;13.11.2019;C;E;21.02.2020;.;0;869,8;876,6;0;2220000;873,2;2220
130212747;13.11.2019;C;E;21.02.2020;.;0;864,9;871,6;0;2225000;868,25;2225
131045939;13.11.2019;C;E;21.02.2020;.;0;860;866,7;0;2230000;863,35;2230
131045940;13.11.2019;C;E;21.02.2020;.;0;850,1;856,9;0;2240000;853,5;2240
130212748;13.11.2019;C;E;21.02.2020;.;0;840,3;847;0;2250000;843,65;2250
131045941;13.11.2019;C;E;21.02.2020;.;0;830,4;837,1;0;2260000;833,75;2260
131045942;13.11.2019;C;E;21.02.2020;.;0;820,6;827,3;0;2270000;823,95;2270
130212749;13.11.2019;C;E;21.02.2020;.;0;815,7;822,4;0;2275000;819,05;2275
131045943;13.11.2019;C;E;21.02.2020;.;0;810,8;817,4;0;2280000;814,1;2280
131045944;13.11.2019;C;E;21.02.2020;.;0;800,9;807,6;0;2290000;804,25;2290
130212750;13.11.2019;C;E;21.02.2020;15.10.2019;1;791,1;797,8;0;2300000;794,45;2300
131045945;13.11.2019;C;E;21.02.2020;.;0;781,3;788;0;2310000;784,65;2310
131045946;13.11.2019;C;E;21.02.2020;.;0;771,5;778,2;0;2320000;774,85;2320
130212751;13.11.2019;C;E;21.02.2020;.;0;766,6;773,2;0;2325000;769,9;2325
131045947;13.11.2019;C;E;21.02.2020;.;0;761,7;768,4;0;2330000;765,05;2330
131045948;13.11.2019;C;E;21.02.2020;.;0;751,9;758,5;0;2340000;755,2;2340
130212752;13.11.2019;C;E;21.02.2020;.;0;742,2;748,8;0;2350000;745,5;2350
131045949;13.11.2019;C;E;21.02.2020;.;0;732,4;739;0;2360000;735,7;2360
131045950;13.11.2019;C;E;21.02.2020;.;0;722,6;729,2;0;2370000;725,9;2370
130212753;13.11.2019;C;E;21.02.2020;.;0;717,7;724,3;0;2375000;721;2375
131045951;13.11.2019;C;E;21.02.2020;.;0;712,8;719,4;0;2380000;716,1;2380
131045952;13.11.2019;C;E;21.02.2020;.;0;703,1;709,6;0;2390000;706,35;2390
130212754;13.11.2019;C;E;21.02.2020;07.11.2019;2;693,4;699,9;0;2400000;696,65;2400
131045953;13.11.2019;C;E;21.02.2020;.;0;683,6;690,1;0;2410000;686,85;2410
131045954;13.11.2019;C;E;21.02.2020;.;0;678,8;685,3;0;2415000;682,05;2415
131045955;13.11.2019;C;E;21.02.2020;.;0;673,9;680,3;0;2420000;677,1;2420
130212755;13.11.2019;C;E;21.02.2020;.;0;669;675,5;0;2425000;672,25;2425
131045956;13.11.2019;C;E;21.02.2020;.;0;664,2;670,6;0;2430000;667,4;2430
131045957;13.11.2019;C;E;21.02.2020;.;0;659,3;665,8;0;2435000;662,55;2435
131045958;13.11.2019;C;E;21.02.2020;.;0;654,5;660,9;0;2440000;657,7;2440
131045959;13.11.2019;C;E;21.02.2020;.;0;649,6;656;0;2445000;652,8;2445
130212756;13.11.2019;C;E;21.02.2020;.;0;644,8;651,2;0;2450000;648;2450
131045960;13.11.2019;C;E;21.02.2020;.;0;639,9;646,3;0;2455000;643,1;2455
131045961;13.11.2019;C;E;21.02.2020;.;0;635,1;641,5;0;2460000;638,3;2460
131045962;13.11.2019;C;E;21.02.2020;.;0;630,2;636,6;0;2465000;633,4;2465
131045963;13.11.2019;C;E;21.02.2020;.;0;625,4;631,8;0;2470000;628,6;2470
130212757;13.11.2019;C;E;21.02.2020;.;0;620,6;626,9;0;2475000;623,75;2475
131045964;13.11.2019;C;E;21.02.2020;.;0;615,7;622,1;0;2480000;618,9;2480
131045965;13.11.2019;C;E;21.02.2020;.;0;610,9;617,2;0;2485000;614,05;2485
131045966;13.11.2019;C;E;21.02.2020;.;0;606,1;612,4;0;2490000;609,25;2490
131045967;13.11.2019;C;E;21.02.2020;.;0;601,3;607,5;0;2495000;604,4;2495
130212758;13.11.2019;C;E;21.02.2020;25.09.2019;193;596,4;602,7;0;2500000;599,55;2500
131045968;13.11.2019;C;E;21.02.2020;.;0;591,6;597,9;0;2505000;594,75;2505
131045969;13.11.2019;C;E;21.02.2020;.;0;586,8;593,1;0;2510000;589,95;2510
131045970;13.11.2019;C;E;21.02.2020;.;0;582;588,3;0;2515000;585,15;2515
131045971;13.11.2019;C;E;21.02.2020;.;0;577,2;583,5;0;2520000;580,35;2520
130212759;13.11.2019;C;E;21.02.2020;.;0;572,4;578,7;0;2525000;575,55;2525
131045972;13.11.2019;C;E;21.02.2020;.;0;567,6;573,9;0;2530000;570,75;2530
131045973;13.11.2019;C;E;21.02.2020;.;0;562,8;569,1;0;2535000;565,95;2535
131045974;13.11.2019;C;E;21.02.2020;.;0;558,1;564,3;0;2540000;561,2;2540
131045975;13.11.2019;C;E;21.02.2020;.;0;553,3;559,4;0;2545000;556,35;2545
130212760;13.11.2019;C;E;21.02.2020;.;0;548,5;554,7;0;2550000;551,6;2550
131045976;13.11.2019;C;E;21.02.2020;.;0;543,7;549,9;0;2555000;546,8;2555
131045977;13.11.2019;C;E;21.02.2020;.;0;539;545,1;0;2560000;542,05;2560
131045978;13.11.2019;C;E;21.02.2020;.;0;534,2;540,3;0;2565000;537,25;2565
131045979;13.11.2019;C;E;21.02.2020;.;0;529,4;535,6;0;2570000;532,5;2570
130212761;13.11.2019;C;E;21.02.2020;.;0;524,7;530,8;0;2575000;527,75;2575
131045980;13.11.2019;C;E;21.02.2020;.;0;519,9;526;0;2580000;522,95;2580
131045981;13.11.2019;C;E;21.02.2020;.;0;515,2;521,2;0;2585000;518,2;2585
131045982;13.11.2019;C;E;21.02.2020;.;0;510,5;516,5;0;2590000;513,5;2590
131045983;13.11.2019;C;E;21.02.2020;.;0;505,7;511,7;0;2595000;508,7;2595
130212762;13.11.2019;C;E;21.02.2020;25.09.2019;0;501;507;0;2600000;504;2600
131045984;13.11.2019;C;E;21.02.2020;.;0;496,2;502,3;0;2605000;499,25;2605
131045985;13.11.2019;C;E;21.02.2020;.;0;491,5;497,5;0;2610000;494,5;2610
131045986;13.11.2019;C;E;21.02.2020;.;0;486,8;492,8;0;2615000;489,8;2615
131045987;13.11.2019;C;E;21.02.2020;.;0;482,1;488;0;2620000;485,05;2620
130212763;13.11.2019;C;E;21.02.2020;.;0;477,4;483,3;0;2625000;480,35;2625
131045988;13.11.2019;C;E;21.02.2020;.;0;472,7;478,6;0;2630000;475,65;2630
131045989;13.11.2019;C;E;21.02.2020;.;0;468;473,9;0;2635000;470,95;2635
131045990;13.11.2019;C;E;21.02.2020;.;0;463,3;469,1;0;2640000;466,2;2640
131045991;13.11.2019;C;E;21.02.2020;.;0;458,6;464,5;0;2645000;461,55;2645
130212764;13.11.2019;C;E;21.02.2020;25.09.2019;0;453,9;459,8;0;2650000;456,85;2650
131045992;13.11.2019;C;E;21.02.2020;.;0;449,2;455,1;0;2655000;452,15;2655
131045993;13.11.2019;C;E;21.02.2020;.;0;444,6;450,4;0;2660000;447,5;2660
131045994;13.11.2019;C;E;21.02.2020;.;0;439,9;445,7;0;2665000;442,8;2665
131045995;13.11.2019;C;E;21.02.2020;.;0;435,2;441;0;2670000;438,1;2670
130212765;13.11.2019;C;E;21.02.2020;.;0;430,6;436,3;0;2675000;433,45;2675
131045996;13.11.2019;C;E;21.02.2020;.;0;425,9;431,6;0;2680000;428,75;2680
131045997;13.11.2019;C;E;21.02.2020;.;0;421,3;427;0;2685000;424,15;2685
131045998;13.11.2019;C;E;21.02.2020;.;0;416,7;422,4;0;2690000;419,55;2690
131045999;13.11.2019;C;E;21.02.2020;.;0;412,1;417,7;0;2695000;414,9;2695
130212766;13.11.2019;C;E;21.02.2020;01.11.2019;1;407,4;413,1;0;2700000;410,25;2700
131046000;13.11.2019;C;E;21.02.2020;.;0;402,8;408,5;0;2705000;405,65;2705
131046001;13.11.2019;C;E;21.02.2020;.;0;398,2;403,8;0;2710000;401;2710
131046002;13.11.2019;C;E;21.02.2020;.;0;393,6;399,2;0;2715000;396,4;2715
131046003;13.11.2019;C;E;21.02.2020;.;0;389;394,6;0;2720000;391,8;2720
130212767;13.11.2019;C;E;21.02.2020;.;0;384,5;390;0;2725000;387,25;2725
131046004;13.11.2019;C;E;21.02.2020;.;0;379,9;385,4;0;2730000;382,65;2730
131046005;13.11.2019;C;E;21.02.2020;.;0;375,3;380,8;0;2735000;378,05;2735
131046006;13.11.2019;C;E;21.02.2020;.;0;370,8;376,3;0;2740000;373,55;2740
131046007;13.11.2019;C;E;21.02.2020;.;0;366,2;371,6;0;2745000;368,9;2745
130212768;13.11.2019;C;E;21.02.2020;02.10.2019;1;361,7;367,1;0;2750000;364,4;2750
131046008;13.11.2019;C;E;21.02.2020;.;0;357,2;362,6;0;2755000;359,9;2755
131046009;13.11.2019;C;E;21.02.2020;.;0;352,6;358;0;2760000;355,3;2760
131046010;13.11.2019;C;E;21.02.2020;.;0;348,1;353,4;0;2765000;350,75;2765
131046011;13.11.2019;C;E;21.02.2020;.;0;343,6;349;0;2770000;346,3;2770
130212769;13.11.2019;C;E;21.02.2020;.;0;339,1;344,4;0;2775000;341,75;2775
131046012;13.11.2019;C;E;21.02.2020;01.11.2019;11;334,6;339,9;0;2780000;337,25;2780
131046013;13.11.2019;C;E;21.02.2020;.;0;330,1;335,4;0;2785000;332,75;2785
131046014;13.11.2019;C;E;21.02.2020;.;0;325,7;330,9;0;2790000;328,3;2790
131046015;13.11.2019;C;E;21.02.2020;.;0;321,2;326,4;0;2795000;323,8;2795
130212770;13.11.2019;C;E;21.02.2020;07.11.2019;3;316,8;322;0;2800000;319,4;2800
131046016;13.11.2019;C;E;21.02.2020;.;0;312,4;317,5;0;2805000;314,95;2805
131046017;13.11.2019;C;E;21.02.2020;.;0;308;313;0;2810000;310,5;2810
131046018;13.11.2019;C;E;21.02.2020;.;0;303,6;308,5;0;2815000;306,05;2815
131046019;13.11.2019;C;E;21.02.2020;06.11.2019;2;299,2;304,1;0;2820000;301,65;2820
130212771;13.11.2019;C;E;21.02.2020;28.10.2019;1295;294,8;299,7;0;2825000;297,25;2825
131046020;13.11.2019;C;E;21.02.2020;.;0;290,4;295,3;0;2830000;292,85;2830
131046021;13.11.2019;C;E;21.02.2020;.;0;286,1;290,9;0;2835000;288,5;2835
131046022;13.11.2019;C;E;21.02.2020;08.11.2019;1;281,8;286,5;0;2840000;284,15;2840
131046023;13.11.2019;C;E;21.02.2020;08.11.2019;1;277,4;282,1;0;2845000;279,75;2845
130212772;13.11.2019;C;E;21.02.2020;23.10.2019;15;273,1;277,8;0;2850000;275,45;2850
131046024;13.11.2019;C;E;21.02.2020;.;0;268,8;273,4;0;2855000;271,1;2855
131046025;13.11.2019;C;E;21.02.2020;.;0;264,5;269,1;0;2860000;266,8;2860
131046026;13.11.2019;C;E;21.02.2020;.;0;260,2;264,7;0;2865000;262,45;2865
131046027;13.11.2019;C;E;21.02.2020;.;0;256;260,4;0;2870000;258,2;2870
130212773;13.11.2019;C;E;21.02.2020;11.11.2019;837;251,7;256;0;2875000;253,85;2875
131046028;13.11.2019;C;E;21.02.2020;.;0;247,5;251,8;0;2880000;249,65;2880
131046029;13.11.2019;C;E;21.02.2020;.;0;243,2;247,5;0;2885000;245,35;2885
131046030;13.11.2019;C;E;21.02.2020;.;0;239;243,3;0;2890000;241,15;2890
131046031;13.11.2019;C;E;21.02.2020;.;0;234,8;239;0;2895000;236,9;2895
130212774;13.11.2019;C;E;21.02.2020;12.11.2019;28;230,6;234,8;0;2900000;232,7;2900
131046032;13.11.2019;C;E;21.02.2020;.;0;226,5;230,5;0;2905000;228,5;2905
131046033;13.11.2019;C;E;21.02.2020;.;0;222,3;226,3;0;2910000;224,3;2910
131046034;13.11.2019;C;E;21.02.2020;.;0;218,2;222,1;0;2915000;220,15;2915
131046035;13.11.2019;C;E;21.02.2020;.;0;214,1;217,9;0;2920000;216;2920
130212775;13.11.2019;C;E;21.02.2020;11.11.2019;772;211,3;212,2;0;2925000;211,75;2925
131046036;13.11.2019;C;E;21.02.2020;.;0;207,2;208,1;0;2930000;207,65;2930
131046037;13.11.2019;C;E;21.02.2020;.;0;203,1;204;0;2935000;203,55;2935
131046038;13.11.2019;C;E;21.02.2020;12.11.2019;28;199;199,9;0;2940000;199,45;2940
131046039;13.11.2019;C;E;21.02.2020;.;0;194,9;195,8;0;2945000;195,35;2945
130212776;13.11.2019;C;E;21.02.2020;12.11.2019;2688;190,8;191,8;0;2950000;191,3;2950
131046040;13.11.2019;C;E;21.02.2020;.;0;186,8;187,8;0;2955000;187,3;2955
131046041;13.11.2019;C;E;21.02.2020;.;0;182,8;183,7;0;2960000;183,25;2960
131046042;13.11.2019;C;E;21.02.2020;.;0;178,8;179,7;0;2965000;179,25;2965
131046043;13.11.2019;C;E;21.02.2020;.;0;174,8;175,8;0;2970000;175,3;2970
130212777;13.11.2019;C;E;21.02.2020;13.11.2019;1060;170,9;171,8;1;2975000;171,35;2975
131046044;13.11.2019;C;E;21.02.2020;07.11.2019;50;166,9;167,9;0;2980000;167,4;2980
131046045;13.11.2019;C;E;21.02.2020;.;0;163;163,9;0;2985000;163,45;2985
131046046;13.11.2019;C;E;21.02.2020;13.11.2019;50;159,1;160;2;2990000;159,55;2990
131046047;13.11.2019;C;E;21.02.2020;04.11.2019;1;155,2;156,2;0;2995000;155,7;2995
130212778;13.11.2019;C;E;21.02.2020;13.11.2019;2690;151,4;152,3;6;3000000;151,85;3000
131046048;13.11.2019;C;E;21.02.2020;.;0;147,6;148,5;0;3005000;148,05;3005
131046049;13.11.2019;C;E;21.02.2020;13.11.2019;0;143,8;144,7;2;3010000;144,25;3010
131046050;13.11.2019;C;E;21.02.2020;.;0;140;140,9;0;3015000;140,45;3015
131046051;13.11.2019;C;E;21.02.2020;12.11.2019;18;136,3;137,2;0;3020000;136,75;3020
130212779;13.11.2019;C;E;21.02.2020;13.11.2019;345;132,6;133,5;1;3025000;133,05;3025
131046052;13.11.2019;C;E;21.02.2020;05.11.2019;0;128,9;129,8;0;3030000;129,35;3030
131046053;13.11.2019;C;E;21.02.2020;.;0;125,2;126,1;0;3035000;125,65;3035
131046054;13.11.2019;C;E;21.02.2020;05.11.2019;2;121,6;122,5;0;3040000;122,05;3040
131046055;13.11.2019;C;E;21.02.2020;07.11.2019;5;118;118,9;0;3045000;118,45;3045
130212780;13.11.2019;C;E;21.02.2020;11.11.2019;5065;114,5;115,4;0;3050000;114,95;3050
131046056;13.11.2019;C;E;21.02.2020;11.11.2019;1;110,9;111,8;0;3055000;111,35;3055
131046057;13.11.2019;C;E;21.02.2020;06.11.2019;124;107,4;108,3;0;3060000;107,85;3060
131046058;13.11.2019;C;E;21.02.2020;12.11.2019;20;104;104,9;0;3065000;104,45;3065
131046059;13.11.2019;C;E;21.02.2020;11.11.2019;70;100,7;101,5;0;3070000;101,1;3070
130212781;13.11.2019;C;E;21.02.2020;13.11.2019;9808;97,4;98,1;400;3075000;97,75;3075
131046060;13.11.2019;C;E;21.02.2020;13.11.2019;60;94;94,8;3;3080000;94,4;3080
131046061;13.11.2019;C;E;21.02.2020;13.11.2019;51;90,8;91,5;7576;3085000;91,15;3085
131046062;13.11.2019;C;E;21.02.2020;13.11.2019;1033;87,6;88,2;1;3090000;87,9;3090
131046063;13.11.2019;C;E;21.02.2020;12.11.2019;100;84,4;85,1;0;3095000;84,75;3095
130212782;13.11.2019;C;E;21.02.2020;13.11.2019;7225;81,2;81,9;510;3100000;81,55;3100
